tweet_id,text,created_at,author_id,conversation_id,referenced_tweets,attachments,context_annotations,geo,source,searched_term
1727590886970929171,"The shadow of corruption looms over  Pakistan Armed Forces officers, as their actions contribute to the present state of poverty and high inflation, leaving citizens to bear the brunt.  #ZaheerAhmadbabar #Pak_Smuggling_Uranium #CorruptPakArmedForces https://t.co/zOoUh14ojt",2023-11-23 07:32:19+00:00,1426830232711925771,1727590886970929171,,{'media_keys': ['3_1727590876682276864']},"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696888568045569', 'name': 'Food & Beverage Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent and related to foods & beverages such as snacks, soft drinks, beers.'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1486458201117642754', 'name': 'Inflation'}}]",,,inflation
1727590872416665959,RT @Erickschultz11: @GeorgeTakei Inflation by definition is accumulative.  If it went up 7% on quarter and 2% another quarter then it's up…,2023-11-23 07:32:15+00:00,1695280722951671808,1727590872416665959,[<ReferencedTweet id=1727434449871409648 type=retweeted>],,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1070724410305179650', 'name': 'George Takei', 'description': 'American actor and author'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '1070724410305179650', 'name': 'George Takei', 'description': 'American actor and author'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1486458201117642754', 'name': 'Inflation'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070724410305179650', 'name': 'George Takei', 'description': 'American actor and author'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1095352268046495745', 'name': 'Celebrities', 'description': 'Celebrities'}}]",,,inflation
1727590862568198332,RT @WallStreetSilv: The millennial generation has lived thru an insane amount of technological advancement and also inflation in the past 2…,2023-11-23 07:32:13+00:00,1491458314403782662,1727590862568198332,[<ReferencedTweet id=1727582759588180213 type=retweeted>],,"[{'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1486458201117642754', 'name': 'Inflation'}}]",,,inflation
1727590862094270547,"RT @PJTheEconomist: This is really striking. Spending on NHS is growing, but considerably less quickly than planned a couple of years ago.…",2023-11-23 07:32:13+00:00,480784848,1727590862094270547,[<ReferencedTweet id=1727345210957656474 type=retweeted>],,"[{'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1486458201117642754', 'name': 'Inflation'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '1062025800591896576', 'name': 'National Health Service', 'description': 'National Health Service'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1062025800591896576', 'name': 'National Health Service', 'description': 'National Health Service'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1068583660914266113', 'name': 'Government institutions', 'description': 'Political Body'}}]",,,inflation
1727590858294280585,"@Victorshi2020 Gas is still much higher than when Trump was in office and Biden caused the inflation by destroying our oil independence and forcing us to purchase oil from our enemies thus enabling them to attack Israel, Ukraine, etc

Food across the board is higher than when Trump was in offic",2023-11-23 07:32:12+00:00,44234035,1727347687543185875,[<ReferencedTweet id=1727347687543185875 type=replied_to>],,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': '45th US President, Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': '45th US President, Donald Trump'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1486458201117642754', 'name': 'Inflation'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': '45th US President, Donald Trump'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '900740740468191232', 'name': 'Political issues', 'description': 'Political issues'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1291447199595782144', 'name': 'United States politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1518689897296453633', 'name': 'United States political issues'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1559626214846869504', 'name': 'Inflation in the United States'}}]",,,inflation
1727590853919793416,"RT @The_Acumen: We can’t get universal health care, can’t cancel student loans, can’t provide clean water, housing or better public transpo…",2023-11-23 07:32:11+00:00,918061969667772416,1727590853919793416,[<ReferencedTweet id=1727003381217292668 type=retweeted>],,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696848252391426', 'name': 'Financial Services Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to Banks, Credit cards, Insurance, Investments, Stocks '}}, {'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696888568045569', 'name': 'Food & Beverage Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent and related to foods & beverages such as snacks, soft drinks, beers.'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '825047692124442624', 'name': 'Food', 'description': 'Food'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '834828264786898945', 'name': 'Drinks', 'description': 'Drinks'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '834828445238431744', 'name': 'Generic Drinks', 'description': 'Generic Drinks'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '850146068683571201', 'name': 'Water', 'description': 'Water'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '943144105453936641', 'name': 'The Pentagon', 'description': 'Headquarters of the United States Department of Defense, the Pentagon'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '834828264786898945', 'name': 'Drinks', 'description': 'Drinks'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '850146068683571201', 'name': 'Water', 'description': 'Water'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '900740740468191232', 'name': 'Political issues', 'description': 'Political issues'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '943144105453936641', 'name': 'The Pentagon', 'description': 'Headquarters of the United States Department of Defense, the Pentagon'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1068583660914266113', 'name': 'Government institutions', 'description': 'Political Body'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1503733793412157444', 'name': 'Student loans'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1584479029557481473', 'name': 'Loans'}}]",,,inflation
1727590849528107319,"RT @olivoliv22: Pas un seul mot dans les médias, donc forcément personne est au courant #BFMTV #CNews #LCI #TPMP #Inflation si tout le mond…",2023-11-23 07:32:10+00:00,4065659777,1727590849528107319,[<ReferencedTweet id=1727448664925180022 type=retweeted>],,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10028787744', 'name': 'Touche pas à mon poste !', 'description': ""Cyril Hanouna et sa joyeuse bande décryptent avec humour l'actualité du petit écran, revenant sur les audiences ou évoquent les derniers faits divers. Outre des scoops, différentes chroniques décalées sont également au programme.""}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related - Entertainment'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1106266683625234437', 'name': 'CNEWS', 'description': 'CNEWS'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1486458201117642754', 'name': 'Inflation'}}]",,,inflation
1727590833371881543,"#BirthCampaign In view of the increasing inflation and increasing population of the country, Saint Ram Rahim told his devotees that it is right to have only one child in this time. There is difficulty in raising more children. 
They do not get good upbringing and education.
BIRTH https://t.co/i754Kqs0Af",2023-11-23 07:32:06+00:00,1637814795524096003,1727590833371881543,,{'media_keys': ['3_1727590824593195009']},"[{'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1486458201117642754', 'name': 'Inflation'}}]",,,inflation
1727590829269655881,"RT @premnsikka: @Stevecappy Around 19 million adults have annual income of less than £12,570.
Cutting income tax and NIC rates, or raining…",2023-11-23 07:32:05+00:00,3062777470,1727590829269655881,[<ReferencedTweet id=1727276020498399304 type=retweeted>],,[],,,inflation
1727590827252449786,RT @christe95202954: @JEChalmers @AustralianLabor you are an absolute nightmare ... that you still try to con us is utter criminal behaviou…,2023-11-23 07:32:04+00:00,1653305471602946049,1727590827252449786,[<ReferencedTweet id=1727588874212495670 type=retweeted>],,[],,,inflation
